“ID”,“DISCIPLINA”,“CONTEUDO”
608,C1,“A partir de 17/03- suspensão de aula presencial- devido ao plano de precaução do COVID-19”.Desenvolvimento de atividade prática supervisionada (utilização do Ambiente Virtual de Aprendizagem). Atividade desenvolvida: Introdução à metodologia de pesquisa e à elaboração de projetos de pesquisa. Desenvolvimento de artigo (paper) pelos alunos. 
609,C1,“A partir de 17/03- suspensão de aula presencial- devido ao plano de precaução do COVID-19”.Desenvolvimento de atividade prática supervisionada (utilização do Ambiente Virtual de Aprendizagem). Atividade desenvolvida: Introdução à metodologia de pesquisa e à elaboração de projetos de pesquisa. Desenvolvimento de artigo (paper) pelos alunos. 
610,C1,“A partir de 17/03- suspensão de aula presencial- devido ao plano de precaução do COVID-19”.Desenvolvimento de atividade prática supervisionada (utilização do Ambiente Virtual de Aprendizagem). Atividade desenvolvida: Introdução à metodologia de pesquisa e à elaboração de projetos de pesquisa. Desenvolvimento de artigo (paper) pelos alunos. 
611,C1,“A partir de 17/03- suspensão de aula presencial- devido ao plano de precaução do COVID-19”.Desenvolvimento de atividade prática supervisionada (utilização do Ambiente Virtual de Aprendizagem). Atividade desenvolvida: Introdução à metodologia de pesquisa e à elaboração de projetos de pesquisa. Desenvolvimento de artigo (paper) pelos alunos. 
612,C1,“A partir de 17/03- suspensão de aula presencial- devido ao plano de precaução do COVID-19”.Desenvolvimento de atividade prática supervisionada (utilização do Ambiente Virtual de Aprendizagem). Atividade desenvolvida: Introdução à metodologia de pesquisa e à elaboração de projetos de pesquisa. Desenvolvimento de artigo (paper) pelos alunos. 
613,C1,“A partir de 17/03- suspensão de aula presencial- devido ao plano de precaução do COVID-19”.Desenvolvimento de atividade prática supervisionada (utilização do Ambiente Virtual de Aprendizagem). Atividade desenvolvida: Introdução à metodologia de pesquisa e à elaboração de projetos de pesquisa. Desenvolvimento de artigo (paper) pelos alunos. 
614,C1,“A partir de 17/03- suspensão de aula presencial- devido ao plano de precaução do COVID-19”.Desenvolvimento de atividade prática supervisionada (utilização do Ambiente Virtual de Aprendizagem). Atividade desenvolvida: Introdução à metodologia de pesquisa e à elaboração de projetos de pesquisa. Desenvolvimento de artigo (paper) pelos alunos. 
615,C1,“A partir de 17/03- suspensão de aula presencial- devido ao plano de precaução do COVID-19”.Desenvolvimento de atividade prática supervisionada (utilização do Ambiente Virtual de Aprendizagem). Atividade desenvolvida: Introdução à metodologia de pesquisa e à elaboração de projetos de pesquisa. Desenvolvimento de artigo (paper) pelos alunos. 
616,C1,“A partir de 17/03- suspensão de aula presencial- devido ao plano de precaução do COVID-19”.Desenvolvimento de atividade prática supervisionada (utilização do Ambiente Virtual de Aprendizagem). Atividade desenvolvida: Introdução à metodologia de pesquisa e à elaboração de projetos de pesquisa. Desenvolvimento de artigo (paper) pelos alunos. 
617,C1,Apresentação da disciplina. Introdução a Linguagem de programação Java. Introdução a Programação Orientada a Objetos.
618,C1,Apresentação da disciplina. Introdução a Linguagem de programação Java. Introdução a Programação Orientada a Objetos.
619,C1,Apresentação da disciplina. Introdução a Linguagem de programação Java. Introdução a Programação Orientada a Objetos.
620,C1,Apresentação da disciplina. Introdução a Linguagem de programação Java. Introdução a Programação Orientada a Objetos.
621,C1,Atividade de programação em java para familiarização com a sintaxe da linguagem.
622,C1,Atividade de programação em java para familiarização com a sintaxe da linguagem.
623,C1,Atividade de programação em java para familiarização com a sintaxe da linguagem.
624,C1,Atividade de programação em java para familiarização com a sintaxe da linguagem.
625,C1,Atividade de programação em java para familiarização com a sintaxe da linguagem. Resolução junto aos alunos de alguns exercícios.
626,C1,Atividade de programação em java para familiarização com a sintaxe da linguagem. Resolução junto aos alunos de alguns exercícios.
627,C1,Atividade de programação em java para familiarização com a sintaxe da linguagem. Resolução junto aos alunos de alguns exercícios.
628,C1,Atividade de programação em java para familiarização com a sintaxe da linguagem. Resolução junto aos alunos de alguns exercícios.
629,C1,Atividade de programação em java para familiarização com a sintaxe da linguagem. Resolução junto aos alunos de alguns exercícios.
630,C1,Atividade de programação em java para familiarização com a sintaxe da linguagem. Resolução junto aos alunos de alguns exercícios.
631,C1,Atividade de programação em java para familiarização com a sintaxe da linguagem. Resolução junto aos alunos de alguns exercícios.
632,C1,Atividade de programação em java para familiarização com a sintaxe da linguagem. Resolução junto aos alunos de alguns exercícios.
633,C1,Introdução a classe e encapsulamento.
634,C1,Introdução a classe e encapsulamento.
635,C1,Introdução a classe e encapsulamento.
636,C1,Introdução a classe e encapsulamento.
637,C1,Introdução a classe e encapsulamento.
638,C1,Entender o que é encapsulamento; Saber utilizar o encapsulamento de atributos; Entender herança; Saber utilizar herança na resolução de problemas; Suspensão das aulas presenciais devido ao COVID-19.
639,C1,Entender o que é encapsulamento; Saber utilizar o encapsulamento de atributos; Entender herança; Saber utilizar herança na resolução de problemas; Suspensão das aulas presenciais devido ao COVID-19.
640,C1,Entender o que é encapsulamento; Saber utilizar o encapsulamento de atributos; Entender herança; Saber utilizar herança na resolução de problemas; Suspensão das aulas presenciais devido ao COVID-19.
641,C1,Entender o que é encapsulamento; Saber utilizar o encapsulamento de atributos; Entender herança; Saber utilizar herança na resolução de problemas; Suspensão das aulas presenciais devido ao COVID-19.
642,C1,Saber o que é polimorfismo; Entender o uso de polimorfismo para solucionar problemas; Saber sobrecarga de métodos e construtores; Utilizar polimorfismo para resolução de problemas. Suspensão das aulas presenciais devido ao COVID-19.
643,C1,Saber o que é polimorfismo; Entender o uso de polimorfismo para solucionar problemas; Saber sobrecarga de métodos e construtores; Utilizar polimorfismo para resolução de problemas. Suspensão das aulas presenciais devido ao COVID-19.
644,C1,Saber o que é polimorfismo; Entender o uso de polimorfismo para solucionar problemas; Saber sobrecarga de métodos e construtores; Utilizar polimorfismo para resolução de problemas. Suspensão das aulas presenciais devido ao COVID-19.
645,C1,Saber o que é polimorfismo; Entender o uso de polimorfismo para solucionar problemas; Saber sobrecarga de métodos e construtores; Utilizar polimorfismo para resolução de problemas. Suspensão das aulas presenciais devido ao COVID-19.
646,C1,Classes abstratas e suas utilizações; Interfaces- o que são e como são utilizadas. Atividade utilizando os conceitos de classe abstrata e interfaces. Suspensão das aulas presenciais devido ao COVID-19. 
647,C1,Classes abstratas e suas utilizações; Interfaces- o que são e como são utilizadas. Atividade utilizando os conceitos de classe abstrata e interfaces. Suspensão das aulas presenciais devido ao COVID-19. 
648,C1,Classes abstratas e suas utilizações; Interfaces- o que são e como são utilizadas. Atividade utilizando os conceitos de classe abstrata e interfaces. Suspensão das aulas presenciais devido ao COVID-19. 
649,C1,Classes abstratas e suas utilizações; Interfaces- o que são e como são utilizadas. Atividade utilizando os conceitos de classe abstrata e interfaces. Suspensão das aulas presenciais devido ao COVID-19. 
650,C1,Revisão de polimorfismo. Resolução de exercícios. Atividade avaliativa. Suspensão das aulas presenciais devido ao COVID-19. 
651,C1,Revisão de polimorfismo. Resolução de exercícios. Atividade avaliativa. Suspensão das aulas presenciais devido ao COVID-19. 
652,C1,Revisão de polimorfismo. Resolução de exercícios. Atividade avaliativa. Suspensão das aulas presenciais devido ao COVID-19. 
653,C1,Revisão de polimorfismo. Resolução de exercícios. Atividade avaliativa. Suspensão das aulas presenciais devido ao COVID-19. 
654,C1,Revisão do bimestre. Resolução de exercícios. Momento de tirar dúvidas. Suspensão das aulas presenciais devido ao COVID-19. 
655,C1,Revisão do bimestre. Resolução de exercícios. Momento de tirar dúvidas. Suspensão das aulas presenciais devido ao COVID-19. 
656,C1,Revisão do bimestre. Resolução de exercícios. Momento de tirar dúvidas. Suspensão das aulas presenciais devido ao COVID-19. 
657,C1,Revisão do bimestre. Resolução de exercícios. Momento de tirar dúvidas. Suspensão das aulas presenciais devido ao COVID-19. 
658,C1,Resolução de exercícios propostos na atividade avaliativa. Introdução a Exceções em Java. Exemplo de exceções. Utilizando exceções na prática. Aulas presenciais suspensas devido ao COVID-19. 
659,C1,Resolução de exercícios propostos na atividade avaliativa. Introdução a Exceções em Java. Exemplo de exceções. Utilizando exceções na prática. Aulas presenciais suspensas devido ao COVID-19.
660,C1,Resolução de exercícios propostos na atividade avaliativa. Introdução a Exceções em Java. Exemplo de exceções. Utilizando exceções na prática. Aulas presenciais suspensas devido ao COVID-19.
661,C1,Resolução de exercícios propostos na atividade avaliativa. Introdução a Exceções em Java. Exemplo de exceções. Utilizando exceções na prática. Aulas presenciais suspensas devido ao COVID-19.
662,C1,Mapeamento diagrama de classe para programação orientada a objetos Strings- manipulação e utilização da classe. Suspensão das aulas presenciais devido ao COVID-19. 
663,C1,Mapeamento diagrama de classe para programação orientada a objetos Strings- manipulação e utilização da classe. Suspensão das aulas presenciais devido ao COVID-19. 
664,C1,Mapeamento diagrama de classe para programação orientada a objetos Strings- manipulação e utilização da classe. Suspensão das aulas presenciais devido ao COVID-19. 
665,C1,Mapeamento diagrama de classe para programação orientada a objetos Strings- manipulação e utilização da classe. Suspensão das aulas presenciais devido ao COVID-19. 
666,C1,Leitura e escrita em arquivos de texto; Introdução a GUI Swing- principais componentes. Suspensão das aulas presenciais devido ao COVID-19. 
667,C1,Leitura e escrita em arquivos de texto; Introdução a GUI Swing- principais componentes. Suspensão das aulas presenciais devido ao COVID-19. 
668,C1,Leitura e escrita em arquivos de texto; Introdução a GUI Swing- principais componentes. Suspensão das aulas presenciais devido ao COVID-19. 
669,C1,Leitura e escrita em arquivos de texto; Introdução a GUI Swing- principais componentes. Suspensão das aulas presenciais devido ao COVID-19. 
670,C1,Componentes GUI Swing- principais componentes. Suspensão das aulas presenciais devido ao COVID-19. 
671,C1,Componentes GUI Swing- principais componentes. Suspensão das aulas presenciais devido ao COVID-19. 
